Crop,Nitrogen,Phosphorus,Potassium,pH,Temperature,Humidity,Rainfall,Irrigation,Yield_Tonnes_Per_Hectare
Sugarcane,158.9,81.3,125.7,7.02,33.5,27.8,181.6,Rainfed,30.11
Sugarcane,143.7,76.4,78.6,5.91,28.1,70.0,1414.3,Drip,58.74
Sugarcane,285.4,99.3,58.9,7.97,32.7,90.6,1534.1,Sprinkler,47.55
Sugarcane,255.7,113.6,86.7,6.31,26.6,93.2,1519.6,Sprinkler,51.26
Sugarcane,175.5,56.5,110.1,7.91,21.0,90.6,2078.0,Sprinkler,47.87
Sugarcane,250.3,64.7,102.7,5.75,34.7,71.7,1842.6,Drip,56.45
Sugarcane,158.1,88.5,114.9,7.74,25.9,85.2,1602.6,Sprinkler,55.82
Sugarcane,268.9,63.2,150.1,6.04,33.2,76.9,1791.0,Drip,55.26
Sugarcane,132.0,69.3,61.9,7.19,21.9,61.4,1103.6,Sprinkler,50.47
Sugarcane,201.0,90.9,76.7,6.97,27.8,58.6,2010.9,Sprinkler,56.01
Sugarcane,189.9,98.7,139.2,7.39,29.4,78.0,1606.8,Drip,62.84
Sugarcane,275.6,98.9,67.7,6.15,22.0,84.5,2146.3,Rainfed,31.04
Sugarcane,255.3,84.3,147.1,7.57,32.9,77.6,2174.6,Sprinkler,53.72
Sugarcane,183.7,51.4,65.1,7.08,45.3,66.5,1921.9,Drip,55.11
Sugarcane,234.6,83.7,158.5,6.41,23.2,57.1,1364.8,Flood,44.55
Sugarcane,210.1,47.5,56.2,5.86,38.8,89.0,2379.5,Rainfed,33.29
Sugarcane,147.9,71.6,130.1,7.98,28.7,76.4,2525.4,Drip,53.78
Sugarcane,142.5,86.2,112.4,6.69,37.3,81.4,2171.6,Drip,57.12
Sugarcane,133.0,58.7,65.1,6.84,37.8,65.1,1587.9,Flood,49.99
Sugarcane,196.9,86.7,101.2,4.98,33.6,78.5,1350.8,Rainfed,38.66
Sugarcane,154.7,95.6,63.0,7.66,20.9,63.1,2290.5,Flood,42.03
Sugarcane,177.4,65.4,121.4,6.84,21.8,91.6,2267.9,Drip,57.96
Sugarcane,117.5,103.2,118.4,6.15,20.4,56.3,1812.4,Flood,43.06
Sugarcane,142.5,70.9,112.6,7.48,39.3,92.2,1917.8,Flood,46.86
Sugarcane,117.5,42.9,54.3,7.16,35.3,69.7,1876.0,Sprinkler,50.88
Sugarcane,18.5,9.3,6.7,7.31,35.4,71.2,2074.6,Rainfed,29.79
Sugarcane,169.4,95.4,83.9,7.11,28.7,66.1,2597.5,Drip,57.01
Sugarcane,210.8,86.9,141.3,6.59,23.9,62.9,2190.8,Sprinkler,50.57
Sugarcane,135.7,81.4,60.0,6.04,28.2,37.3,348.9,Rainfed,28.13
Sugarcane,283.2,54.3,117.1,6.98,23.9,85.0,1422.9,Sprinkler,50.77
Sugarcane,147.3,73.7,103.1,7.63,35.3,61.3,1955.9,Flood,48.87
Sugarcane,215.4,49.8,94.6,7.02,39.9,62.1,2610.5,Sprinkler,47.79
Sugarcane,139.1,77.6,71.6,7.22,36.9,24.9,378.8,Rainfed,26.73
Sugarcane,142.6,68.7,93.4,4.36,32.5,87.6,1600.6,Flood,45.18
Sugarcane,199.0,59.9,149.1,8.23,35.7,76.7,2567.4,Drip,53.52
Sugarcane,250.8,91.1,64.9,6.6,26.8,77.6,1449.7,Drip,55.02
Sugarcane,259.9,110.0,158.0,7.73,22.8,89.1,1631.9,Flood,44.76
Sugarcane,113.5,82.9,69.8,8.21,30.5,77.1,2484.2,Sprinkler,47.09
Sugarcane,156.9,78.9,146.3,7.77,39.3,57.9,1410.8,Drip,53.57
Sugarcane,42.1,9.2,35.3,6.75,23.7,74.8,2074.0,Flood,39.03
Sugarcane,164.8,56.8,145.7,6.08,38.2,66.3,2471.0,Flood,44.08
Sugarcane,208.5,63.7,95.3,7.69,24.9,88.6,1591.5,Sprinkler,55.98
Sugarcane,228.4,89.3,129.3,8.09,25.0,79.5,1632.7,Drip,55.16
Sugarcane,265.5,99.9,111.9,5.89,25.7,69.7,2004.5,Drip,51.32
Sugarcane,269.2,93.6,138.7,7.47,24.1,59.4,2353.5,Flood,40.66
Sugarcane,107.8,51.1,85.3,6.85,22.4,59.8,2179.5,Sprinkler,50.46
Sugarcane,185.9,113.3,56.5,6.17,33.0,60.5,1950.2,Sprinkler,53.4
Sugarcane,124.6,58.4,118.2,6.37,30.2,62.8,2120.9,Rainfed,41.26
Sugarcane,270.5,111.0,51.7,6.91,20.5,91.3,1830.9,Drip,53.11
Sugarcane,230.5,105.4,91.3,5.81,39.5,55.7,2552.1,Sprinkler,41.77
Sugarcane,234.0,91.0,109.4,7.99,33.8,25.4,414.1,Rainfed,24.8
Sugarcane,243.6,112.1,81.4,6.34,31.3,87.5,2214.2,Sprinkler,49.7
Sugarcane,146.9,73.9,79.1,8.0,22.3,82.2,1397.3,Sprinkler,48.62
Sugarcane,241.6,69.0,130.9,6.89,30.9,76.7,2599.4,Sprinkler,50.18
Sugarcane,203.8,58.9,104.8,5.18,30.3,87.8,1607.3,Flood,45.54
Sugarcane,232.8,70.4,78.1,7.2,28.4,61.6,1218.7,Flood,48.97
Sugarcane,145.2,98.6,60.6,6.69,30.1,65.7,1849.7,Flood,51.34
Sugarcane,168.1,56.4,145.2,7.99,25.9,87.9,1561.8,Drip,54.68
Sugarcane,212.6,62.4,78.8,8.24,37.3,87.4,1175.1,Flood,42.69
Sugarcane,254.9,98.1,92.2,7.17,36.7,55.7,2307.7,Rainfed,37.54
Sugarcane,164.8,54.4,98.3,7.46,31.1,65.9,1854.8,Rainfed,44.0
Sugarcane,128.6,77.6,68.4,6.04,42.0,76.9,1903.3,Flood,43.44
Sugarcane,171.9,84.1,54.0,6.38,34.2,82.1,1553.7,Flood,48.43
Sugarcane,165.2,111.7,127.6,7.1,30.2,61.4,1585.3,Flood,49.09
Sugarcane,253.5,64.3,98.7,5.92,22.0,73.8,1850.8,Drip,56.25
Sugarcane,242.7,57.4,110.9,7.79,30.7,91.3,1058.3,Sprinkler,51.94
Sugarcane,224.5,102.9,130.8,7.75,25.8,70.5,2013.0,Sprinkler,51.76
Sugarcane,274.4,66.9,58.4,6.8,27.9,94.5,1684.2,Drip,56.88
Sugarcane,175.6,102.1,59.9,6.52,39.3,61.1,2207.6,Sprinkler,47.81
Sugarcane,194.9,59.3,110.6,6.27,33.0,91.2,1103.6,Drip,57.59
Sugarcane,219.2,48.2,104.5,6.25,24.0,92.6,2239.4,Flood,44.23
Sugarcane,103.1,70.6,81.5,7.18,25.0,67.4,2388.1,Sprinkler,50.24
Sugarcane,22.9,15.8,25.0,6.54,28.1,82.0,2137.9,Drip,47.75
Sugarcane,164.3,54.8,114.9,6.96,34.6,72.7,1528.9,Drip,63.39
Sugarcane,228.7,52.3,135.8,4.15,22.6,72.4,1394.6,Sprinkler,45.16
Sugarcane,106.0,96.1,156.5,7.94,23.4,68.1,1249.7,Sprinkler,47.55
Sugarcane,160.8,81.6,127.0,6.8,37.1,85.9,1068.6,Sprinkler,52.58
Sugarcane,265.1,71.8,83.1,6.31,30.7,59.6,1882.8,Drip,56.49
Sugarcane,142.8,112.9,131.0,6.61,21.9,75.7,1318.6,Sprinkler,49.62
Sugarcane,202.4,109.7,153.5,7.03,26.1,73.4,1273.4,Sprinkler,54.29
Sugarcane,121.2,56.8,103.8,8.01,31.3,82.3,1529.6,Sprinkler,55.18
Sugarcane,151.9,82.6,126.6,6.92,45.1,79.6,1238.7,Drip,53.49
Sugarcane,240.0,104.6,85.1,6.72,27.1,88.3,1034.5,Drip,56.69
Sugarcane,202.2,56.8,98.4,7.0,38.0,65.4,2418.0,Sprinkler,55.47
Sugarcane,51.9,10.8,29.5,7.18,25.7,74.4,1606.1,Sprinkler,43.53
Sugarcane,132.5,103.8,140.4,6.94,37.1,64.9,989.5,Sprinkler,47.17
Sugarcane,207.2,107.7,157.7,7.35,35.3,58.4,1230.0,Flood,42.75
Sugarcane,214.7,55.9,120.0,6.15,21.3,68.2,1348.3,Flood,41.44
Sugarcane,191.6,88.5,89.7,7.46,43.5,68.4,1809.7,Rainfed,37.33
Sugarcane,222.4,106.5,71.3,7.88,22.4,63.6,1022.5,Drip,49.89
Sugarcane,187.2,48.1,156.6,7.99,35.1,92.3,1329.8,Flood,45.51
Sugarcane,166.3,98.6,79.9,6.55,22.2,92.4,1448.9,Sprinkler,52.91
Sugarcane,280.1,66.8,136.6,7.92,28.7,70.1,2216.2,Rainfed,35.58
Sugarcane,173.9,84.3,142.5,6.19,35.7,78.8,2460.8,Drip,54.41
Sugarcane,256.5,43.9,63.3,8.28,25.6,94.0,1266.7,Sprinkler,46.22
Sugarcane,200.3,103.6,76.8,6.85,23.1,78.8,1380.9,Drip,60.26
Sugarcane,107.0,49.2,126.5,6.82,37.3,82.8,973.6,Sprinkler,47.88
Sugarcane,200.5,92.0,77.1,6.84,37.1,61.7,1406.1,Sprinkler,53.96
Sugarcane,171.7,109.8,61.4,6.66,34.2,64.0,2062.8,Drip,57.41
Sugarcane,163.7,85.5,105.4,8.16,35.0,84.2,1037.9,Sprinkler,50.24
Sugarcane,274.1,61.2,80.7,6.77,24.9,60.2,2400.5,Sprinkler,49.6
Sugarcane,203.6,48.5,151.7,6.75,27.9,67.1,1733.9,Drip,61.12
Sugarcane,250.4,103.0,84.5,6.92,37.5,57.1,2453.8,Drip,54.67
Sugarcane,261.4,49.9,89.2,7.1,36.2,63.7,2308.9,Sprinkler,52.78
Sugarcane,200.5,51.7,91.8,7.17,33.8,69.5,1683.9,Rainfed,42.77
Sugarcane,175.4,94.6,118.3,6.44,33.1,81.2,1955.3,Drip,58.61
Sugarcane,176.3,88.8,148.4,6.8,35.5,93.9,1563.0,Sprinkler,55.59
Sugarcane,168.7,46.7,121.4,7.18,22.3,91.4,1294.2,Flood,46.36
Sugarcane,209.5,60.4,85.0,8.0,26.0,84.8,2623.5,Rainfed,38.33
Sugarcane,171.5,60.8,63.6,6.07,37.1,78.5,2427.8,Flood,43.18
Sugarcane,215.0,46.0,147.0,6.79,31.2,55.9,2532.6,Rainfed,41.95
Sugarcane,151.1,58.6,125.1,5.97,29.1,74.7,1600.6,Drip,60.22
Sugarcane,164.6,78.7,125.2,8.22,22.9,89.9,1437.4,Sprinkler,53.29
Sugarcane,172.8,65.6,144.8,6.27,23.6,55.6,1313.8,Sprinkler,53.6
Sugarcane,149.2,47.7,132.9,7.67,40.0,91.0,2515.8,Flood,39.36
Sugarcane,112.4,106.7,104.0,7.51,21.0,76.4,1466.1,Drip,54.5
Sugarcane,102.1,76.3,104.5,7.94,29.0,69.5,2631.2,Sprinkler,47.43
Sugarcane,165.2,70.7,134.1,5.89,37.3,72.2,1936.6,Flood,40.41
Sugarcane,267.2,113.5,105.4,8.14,20.0,90.8,1482.6,Drip,48.25
Sugarcane,160.9,54.2,97.2,4.9,25.5,66.6,2147.2,Sprinkler,45.54
Sugarcane,142.7,94.8,120.4,5.96,38.5,77.3,1380.3,Drip,52.24
Sugarcane,205.4,89.3,104.0,7.36,37.0,36.0,206.6,Rainfed,25.23
Sugarcane,261.6,52.0,86.8,7.2,33.5,85.5,1494.6,Drip,58.55
Sugarcane,245.7,110.5,66.6,6.68,25.6,89.4,1780.4,Drip,55.76
Sugarcane,174.1,81.0,149.3,6.37,24.8,65.5,1528.0,Drip,57.05
Sugarcane,142.0,61.0,83.7,7.7,28.6,87.8,2278.6,Rainfed,40.37
Sugarcane,111.6,103.2,154.2,8.28,22.5,79.5,1295.1,Drip,48.96
Sugarcane,223.8,56.4,91.7,4.33,26.7,63.7,2005.8,Flood,43.73
Sugarcane,180.7,104.1,85.3,7.83,22.4,62.3,2557.4,Flood,45.11
Sugarcane,141.3,46.8,110.1,6.07,23.7,90.7,972.4,Flood,40.33
Sugarcane,205.7,91.2,98.5,6.0,22.1,85.2,1331.3,Drip,54.61
Sugarcane,256.2,51.6,65.9,7.84,38.4,86.6,1297.3,Sprinkler,46.17
Sugarcane,131.7,57.8,82.1,7.02,30.2,87.6,2225.1,Rainfed,41.13
Sugarcane,194.8,43.5,150.4,5.82,26.4,77.8,1830.0,Flood,46.23
Sugarcane,144.5,57.1,150.8,6.39,25.6,71.5,1194.3,Sprinkler,51.16
Sugarcane,129.4,75.6,55.2,5.75,28.8,65.1,2108.0,Flood,45.64
Sugarcane,243.1,46.0,91.9,6.41,27.7,61.4,1124.1,Sprinkler,51.88
Sugarcane,198.9,79.9,127.1,5.82,34.2,78.3,1292.8,Drip,57.16
Sugarcane,56.3,25.1,27.8,7.85,29.1,65.2,1247.8,Drip,48.11
Sugarcane,281.0,95.8,57.8,7.64,20.5,81.0,1313.6,Flood,43.27
Sugarcane,263.9,66.9,119.2,6.44,38.3,86.2,1368.7,Rainfed,39.81
Sugarcane,106.2,112.0,88.9,6.19,37.0,83.1,1105.7,Drip,47.95
Sugarcane,115.9,109.0,132.6,6.57,27.3,75.3,1566.4,Flood,47.0
Sugarcane,143.3,89.9,126.4,7.48,20.5,91.0,1528.0,Flood,46.94
Sugarcane,222.7,71.1,117.9,5.8,35.2,59.0,1626.5,Drip,56.97
Sugarcane,228.6,103.5,65.6,7.42,31.5,56.2,1298.4,Drip,58.97
Sugarcane,175.2,95.8,99.8,6.8,45.5,62.2,1289.5,Flood,43.84
Sugarcane,185.1,99.1,126.5,7.82,26.1,83.2,1465.5,Rainfed,40.95
Sugarcane,122.5,98.3,71.9,7.64,42.7,70.5,1416.8,Rainfed,40.75
Sugarcane,198.7,74.5,99.1,6.16,42.1,69.6,1619.3,Drip,55.14
Sugarcane,177.9,80.5,65.8,5.77,23.1,80.1,1083.7,Drip,51.59
Sugarcane,122.5,82.7,90.8,7.35,31.4,66.7,2047.2,Rainfed,41.36
Sugarcane,254.6,71.9,159.3,7.7,39.3,75.6,1755.8,Flood,46.04
Sugarcane,143.4,67.4,134.5,6.29,32.1,77.8,1320.7,Rainfed,38.92
Sugarcane,206.4,56.1,139.1,8.23,24.3,62.5,1724.3,Flood,46.45
Sugarcane,179.9,112.7,127.4,7.57,31.3,94.0,2117.3,Flood,47.86
Sugarcane,238.4,63.6,84.4,7.74,25.9,77.5,1378.9,Flood,44.94
Sugarcane,154.4,66.0,89.7,5.86,39.7,56.3,2073.0,Sprinkler,49.04
Sugarcane,168.1,91.3,131.2,7.5,22.3,81.3,1430.4,Drip,54.8
Sugarcane,232.7,64.9,85.7,5.86,33.7,77.7,1547.0,Flood,43.64
Sugarcane,189.0,79.6,121.0,7.42,25.8,60.6,1223.1,Sprinkler,54.27
Sugarcane,161.6,92.0,126.6,4.8,32.7,81.0,1873.8,Drip,55.07
Sugarcane,114.9,78.5,103.0,6.51,37.4,61.8,1552.1,Flood,47.34
Sugarcane,116.3,61.2,61.4,6.52,37.5,68.9,1904.0,Sprinkler,51.4
Sugarcane,281.9,64.0,120.0,6.79,21.2,74.6,2326.4,Drip,53.81
Sugarcane,188.9,106.9,135.3,7.81,36.3,80.7,1729.5,Flood,48.48
Sugarcane,106.4,46.2,156.5,6.42,37.5,70.6,1160.1,Drip,48.87
Sugarcane,232.1,114.0,99.6,7.05,30.4,76.6,1829.8,Drip,61.2
Sugarcane,194.8,79.7,85.2,6.7,45.6,77.5,1349.2,Flood,44.15
Sugarcane,266.8,104.2,98.7,7.67,22.0,56.6,2225.4,Sprinkler,47.14
Sugarcane,120.0,104.5,103.8,7.85,36.3,91.6,1460.4,Rainfed,39.51
Sugarcane,255.8,95.4,74.0,8.17,21.2,90.9,1471.5,Sprinkler,45.87
Sugarcane,133.9,68.5,72.2,6.23,23.7,74.6,2300.5,Sprinkler,49.13
Sugarcane,225.8,75.1,126.8,5.88,37.2,86.1,1372.0,Flood,45.88
Sugarcane,143.7,53.6,78.0,7.07,33.1,39.4,68.5,Rainfed,25.79
Sugarcane,182.5,78.6,149.2,7.79,32.7,90.4,2099.8,Flood,47.56
Sugarcane,199.4,95.0,53.2,7.49,38.7,83.6,1021.8,Sprinkler,49.82
Sugarcane,124.9,103.8,86.7,7.24,30.8,81.5,2204.0,Sprinkler,52.29
Sugarcane,252.2,99.4,101.4,5.8,29.8,90.9,1280.0,Rainfed,38.79
Sugarcane,210.9,94.7,97.4,7.9,33.9,85.9,2291.4,Drip,56.69
Sugarcane,26.1,19.5,18.8,6.04,22.6,84.8,1807.7,Rainfed,30.57
Sugarcane,280.5,99.0,147.2,7.54,35.2,75.9,2512.7,Flood,40.47
Sugarcane,226.8,64.6,54.9,8.13,31.7,66.9,1210.5,Flood,45.0
Sugarcane,169.9,64.5,51.9,7.87,21.7,80.2,1806.8,Sprinkler,51.5
Sugarcane,107.9,98.6,56.7,5.8,28.6,57.5,2285.8,Sprinkler,47.65
Sugarcane,204.9,100.5,118.2,6.28,32.3,80.1,2193.3,Sprinkler,52.51
Sugarcane,138.6,111.5,110.2,7.45,22.0,70.2,2252.6,Flood,44.04
Sugarcane,236.6,51.1,128.7,7.84,27.7,38.0,240.1,Rainfed,24.04
Sugarcane,165.1,65.9,97.7,6.08,36.6,68.9,1632.3,Flood,53.18
Sugarcane,266.5,54.8,103.1,8.23,27.4,69.9,1287.7,Drip,52.37
Sugarcane,244.8,112.8,136.1,6.33,20.8,94.4,1532.0,Drip,52.38
Sugarcane,51.6,6.2,21.9,7.03,33.1,62.3,2005.3,Drip,50.59
Sugarcane,141.5,48.3,112.8,5.74,28.2,57.9,1640.8,Drip,55.59
Sugarcane,263.4,96.6,75.1,5.89,34.3,70.6,2247.0,Sprinkler,46.92
Sugarcane,185.7,96.8,150.2,5.83,30.5,56.3,1746.9,Flood,48.85
Sugarcane,275.3,97.4,62.4,6.3,27.9,61.8,1791.5,Sprinkler,50.49
Sugarcane,182.5,99.5,154.6,7.98,24.2,74.8,1544.2,Sprinkler,52.0
Sugarcane,199.1,113.7,57.6,6.97,35.5,61.0,1987.4,Drip,57.54
Sugarcane,162.7,66.4,116.8,6.18,25.7,71.7,1554.1,Sprinkler,55.88
Sugarcane,159.1,51.7,134.7,7.91,25.1,71.3,1797.6,Sprinkler,54.42
Sugarcane,109.7,94.8,57.8,6.92,36.6,73.0,1210.5,Rainfed,38.35
Sugarcane,136.1,110.8,109.6,7.92,26.8,68.4,2615.7,Sprinkler,46.71
Sugarcane,143.3,60.1,68.9,7.28,37.8,42.0,69.6,Rainfed,27.19
Sugarcane,55.5,29.9,30.4,7.11,29.8,85.1,2136.0,Drip,51.47
Sugarcane,136.6,49.9,84.3,7.94,20.3,66.7,1672.4,Sprinkler,50.45
Sugarcane,208.0,84.9,102.9,7.77,42.5,71.4,1977.6,Sprinkler,54.05
Sugarcane,211.0,91.8,66.5,6.85,26.5,57.3,2359.8,Drip,55.63
Sugarcane,161.0,75.6,79.7,7.73,27.0,67.4,1951.8,Rainfed,43.21
Sugarcane,168.8,94.1,136.0,7.43,29.9,36.0,228.0,Rainfed,27.77
Sugarcane,181.9,91.8,114.2,4.82,25.5,89.5,2041.7,Drip,53.02
Sugarcane,152.5,78.0,95.5,6.14,24.1,91.7,2401.9,Drip,54.32
Sugarcane,117.1,106.3,56.7,7.14,35.6,59.7,1639.5,Drip,57.65
Sugarcane,159.0,83.1,153.6,6.5,21.0,82.0,2281.9,Rainfed,36.6
Sugarcane,251.7,87.8,80.6,6.44,22.5,91.9,1250.5,Sprinkler,47.71
Sugarcane,170.6,68.1,124.5,6.71,25.1,71.0,2316.9,Rainfed,42.42
Sugarcane,217.9,114.1,99.2,5.87,39.1,86.7,1629.2,Rainfed,38.07
Sugarcane,171.0,86.7,81.2,7.52,23.1,59.3,1858.6,Sprinkler,52.42
Sugarcane,250.4,80.4,71.7,5.97,28.6,68.5,2061.9,Rainfed,38.9
Sugarcane,176.4,72.9,104.1,6.21,46.9,67.3,1398.6,Drip,53.86
Sugarcane,199.3,86.2,62.0,7.14,36.1,60.5,1605.2,Rainfed,43.62
Sugarcane,167.5,75.8,159.0,6.22,21.3,89.4,2419.0,Sprinkler,49.22
Sugarcane,151.2,43.7,103.8,7.93,37.9,93.2,2437.7,Sprinkler,46.5
Sugarcane,245.7,96.1,110.2,5.93,38.5,73.2,1570.4,Sprinkler,47.01
Sugarcane,155.8,56.0,95.7,7.6,39.3,87.4,2539.8,Drip,53.32
Sugarcane,124.9,80.9,70.5,6.69,32.8,62.9,1327.3,Rainfed,41.92
Sugarcane,241.7,58.4,105.8,7.84,36.3,86.8,2343.9,Drip,52.37
Sugarcane,191.9,107.1,83.7,8.12,29.0,81.8,1411.7,Sprinkler,52.18
Sugarcane,238.7,83.4,148.5,7.43,32.9,64.9,1623.4,Flood,51.6
Sugarcane,160.5,58.1,116.3,5.87,34.3,83.1,1556.3,Flood,50.16
Sugarcane,63.5,10.3,17.1,6.64,24.4,68.7,1432.8,Rainfed,32.9
Sugarcane,178.9,51.5,97.2,6.21,28.3,70.4,2200.5,Flood,47.7
Sugarcane,229.3,45.0,141.1,6.22,31.6,73.7,1665.3,Flood,47.43
Sugarcane,116.0,111.1,152.3,7.48,29.4,58.7,2288.5,Drip,53.3
Sugarcane,239.5,69.7,65.5,6.7,25.0,79.6,1229.3,Rainfed,38.45
Sugarcane,203.1,62.6,111.6,6.0,38.9,66.6,2510.6,Drip,50.33
Sugarcane,162.0,79.4,125.1,7.23,31.5,57.6,1378.4,Sprinkler,57.87
Sugarcane,179.5,56.4,94.6,6.25,30.0,34.0,195.2,Rainfed,28.58
Sugarcane,243.1,77.7,73.1,6.02,26.9,60.5,2637.1,Drip,52.17
Sugarcane,185.9,64.3,113.8,6.09,35.7,68.3,1953.5,Flood,45.72
Sugarcane,244.6,106.1,62.4,6.7,35.5,72.3,1518.1,Sprinkler,53.57
Sugarcane,287.5,78.2,73.9,6.12,20.8,77.4,1874.9,Drip,53.78
Sugarcane,165.8,114.3,92.2,7.68,29.1,86.7,2252.0,Flood,48.14
Sugarcane,276.2,84.5,77.1,6.74,35.2,81.0,1258.7,Drip,53.99
Sugarcane,240.5,83.3,60.2,6.18,24.4,65.3,1909.9,Sprinkler,51.62
Sugarcane,47.4,29.8,13.2,6.12,22.5,81.3,2030.2,Drip,44.66
Sugarcane,256.3,48.6,136.0,5.96,37.6,67.2,2059.4,Sprinkler,44.19
Sugarcane,221.7,111.2,55.5,8.09,32.2,87.3,1604.9,Sprinkler,49.57
Sugarcane,105.7,54.0,121.6,7.56,31.7,60.7,1708.3,Sprinkler,55.01
Sugarcane,263.4,98.7,60.2,8.01,29.4,84.8,1195.3,Flood,42.6
Sugarcane,167.3,79.0,75.4,7.6,45.5,80.9,1687.5,Drip,53.57
Sugarcane,275.1,58.8,118.6,5.77,38.6,75.9,1032.6,Drip,46.88
Sugarcane,189.2,70.3,64.1,6.34,22.0,87.3,1187.2,Sprinkler,49.82
Sugarcane,143.9,88.9,101.3,6.74,31.9,74.7,1469.9,Sprinkler,55.51
Sugarcane,225.6,61.3,102.1,6.26,29.6,34.0,241.7,Rainfed,26.96
Sugarcane,66.0,5.2,11.7,7.65,32.7,86.8,1257.2,Sprinkler,41.06
Sugarcane,199.2,59.6,81.9,7.28,29.5,41.5,197.2,Rainfed,26.62
Sugarcane,284.7,108.6,54.2,7.7,22.2,56.1,1419.8,Drip,50.6
Sugarcane,234.0,72.8,127.9,8.3,34.2,85.5,2536.5,Drip,51.72
Sugarcane,259.8,111.7,74.2,7.01,33.6,64.9,1968.8,Drip,56.4
Sugarcane,185.4,78.3,83.8,6.11,20.9,62.8,1937.7,Flood,44.38
Sugarcane,182.7,90.3,124.4,5.11,23.4,68.1,1967.7,Flood,43.99
Sugarcane,104.0,91.3,97.6,7.03,24.3,77.1,2605.0,Drip,53.44
Sugarcane,147.1,60.5,92.7,7.83,38.3,63.1,1872.2,Sprinkler,47.21
Sugarcane,140.5,80.8,139.6,6.36,44.3,63.6,2134.2,Rainfed,36.86
Sugarcane,112.8,80.7,110.3,7.94,22.0,64.6,1643.0,Flood,47.26
Sugarcane,136.7,87.4,151.9,6.91,22.1,73.3,1591.3,Sprinkler,52.22
Sugarcane,105.2,114.6,110.8,6.93,39.1,61.2,1277.9,Flood,45.52
Sugarcane,108.2,80.0,72.6,7.67,32.8,91.9,2275.4,Drip,53.65
Sugarcane,221.0,91.0,142.5,7.19,29.3,80.5,1460.6,Drip,58.79
Sugarcane,171.5,97.7,133.3,6.47,34.5,35.6,116.3,Rainfed,26.95
Sugarcane,134.9,63.9,118.7,6.68,27.9,76.6,1106.5,Flood,47.08
Sugarcane,165.9,89.5,94.2,8.03,36.9,64.7,2122.1,Drip,51.25
Sugarcane,166.7,102.8,86.0,7.35,39.7,90.1,1229.4,Sprinkler,49.29
Sugarcane,164.3,81.8,72.1,7.1,25.6,66.6,2201.1,Drip,56.99
Sugarcane,177.6,77.7,124.6,6.66,24.3,90.4,2608.1,Drip,53.29
Sugarcane,164.3,88.8,72.0,8.07,29.3,68.0,2246.1,Drip,56.67
Sugarcane,167.9,67.0,88.1,5.78,23.0,60.7,2620.9,Drip,49.56
Sugarcane,137.9,83.6,138.3,7.06,25.4,78.8,1712.9,Rainfed,45.93
Sugarcane,190.7,91.3,113.9,8.27,36.5,65.6,2179.3,Drip,52.89
Sugarcane,248.7,62.8,143.1,7.37,28.0,71.9,2515.7,Drip,54.75
Sugarcane,233.2,109.4,129.4,7.22,38.1,88.2,2164.2,Drip,56.26
Sugarcane,161.2,53.0,111.8,6.44,24.7,71.0,2279.6,Sprinkler,49.01
Sugarcane,139.9,92.2,75.7,7.86,42.5,82.0,1484.7,Rainfed,33.05
Sugarcane,234.8,65.4,115.4,7.51,24.4,30.0,257.6,Rainfed,26.65
Chickpea,30.0,69.9,24.5,7.19,30.8,52.6,606.9,Drip,1.3
Chickpea,56.7,65.1,42.2,6.64,14.1,61.9,261.0,Flood,1.01
Chickpea,40.9,60.3,37.3,5.0,15.5,44.8,683.7,Flood,0.87
Chickpea,26.6,85.7,34.4,6.11,22.1,64.7,253.1,Flood,1.03
Chickpea,23.9,76.7,29.8,6.32,28.7,55.5,779.0,Sprinkler,1.15
Chickpea,22.3,62.8,33.2,6.28,28.2,28.6,77.1,Rainfed,0.64
Chickpea,36.8,38.7,30.5,5.9,16.6,30.3,348.8,Drip,1.34
Chickpea,45.6,52.7,43.1,7.0,21.7,37.8,422.1,Sprinkler,1.33
Chickpea,53.0,46.3,19.5,6.94,29.8,44.6,628.6,Drip,1.32
Chickpea,21.3,52.6,39.2,5.77,26.1,51.1,413.1,Flood,1.09
Chickpea,57.2,76.7,41.6,5.83,30.2,61.6,377.4,Sprinkler,1.02
Chickpea,36.4,72.2,44.8,4.34,25.5,52.9,495.6,Flood,1.14
Chickpea,44.2,67.6,25.5,5.75,28.4,49.6,424.1,Drip,1.28
Chickpea,54.2,80.9,49.0,7.61,23.0,38.8,718.8,Drip,1.15
Chickpea,26.4,60.9,28.2,6.02,21.6,65.0,582.3,Flood,1.16
Chickpea,35.8,68.5,44.6,7.28,30.9,45.9,363.8,Sprinkler,1.17
Chickpea,35.1,56.0,21.9,4.02,24.1,37.0,452.2,Flood,1.07
Chickpea,22.2,78.0,43.0,6.12,19.5,68.7,596.5,Flood,1.09
Chickpea,25.5,75.0,40.8,7.13,23.5,52.5,681.4,Drip,1.4
Chickpea,39.1,70.7,51.7,6.61,21.1,63.7,723.3,Flood,1.11
Chickpea,30.1,65.8,47.4,7.56,15.1,47.1,518.8,Rainfed,0.88
Chickpea,39.0,45.8,30.1,5.08,17.5,54.9,381.8,Flood,1.1
Chickpea,44.3,68.7,24.9,6.21,33.2,42.1,609.7,Flood,1.0
Chickpea,44.2,52.6,32.0,4.35,24.0,56.5,478.9,Rainfed,0.9
Chickpea,39.0,35.7,38.5,5.82,24.7,57.4,358.7,Flood,1.13
